X	Freq	Value
0.467	6187.5	-0.0031
0.467	6351.6	0.0076
0.467	6515.6	-0.0058
0.467	6679.7	-0.0021
0.467	6843.8	-0.0029
0.467	7007.8	0.0035
0.467	7171.9	-0.0027
0.467	7335.9	-0.0024
0.467	7500.0	-0.0041
0.467	7664.1	0.0010
0.467	7828.1	0.0051
0.467	7992.2	0.0060

0.508	0.0	0.3108
0.508	140.6	-0.0350
0.508	304.7	-0.0283
0.508	468.8	-0.0068
0.508	632.8	-0.0043
0.508	796.9	-0.0321
0.508	960.9	-0.0076
0.508	1125.0	0.0507
0.508	1289.1	0.0195
0.508	1453.1	-0.0021
0.508	1617.2	-0.0414
0.508	1781.2	0.0082
0.508	1945.3	0.0024
0.508	2109.4	0.0018
0.508	2273.4	-0.0085
0.508	2437.5	-0.0105
0.508	2601.6	-0.0072
0.508	2765.6	-0.0094
0.508	2929.7	-0.0069
0.508	3093.8	0.0046
0.508	3257.8	0.0033
0.508	3421.9	0.0032
0.508	3585.9	0.0009
0.508	3750.0	-0.0074
0.508	3914.1	-0.0072
0.508	4054.7	-0.0034
0.508	4218.8	0.0059
0.508	4382.8	0.0055
0.508	4546.9	-0.0035
0.508	4710.9	0.0005
0.508	4875.0	0.0054
0.508	5039.1	-0.0041
0.508	5203.1	-0.0062
0.508	5367.2	-0.0004
0.508	5531.2	-0.0016
0.508	5695.3	0.0072
0.508	5859.4	0.0009
0.508	6023.4	0.0048
0.508	6187.5	0.0054
0.508	6351.6	-0.0061
0.508	6515.6	0.0069
0.508	6679.7	0.0023
0.508	6843.8	0.0026
0.508	7007.8	-0.0032
0.508	7171.9	0.0036
0.508	7335.9	0.0027
0.508	7500.0	0.0048
0.508	7664.1	-0.0019
0.508	7828.1	-0.0063
0.508	7992.2	-0.0078

0.548	0.0	0.3108
0.548	140.6	-0.0350
0.548	304.7	-0.0662
0.548	468.8	-0.0091
0.548	632.8	-0.0020
0.548	796.9	-0.0211
0.548	960.9	-0.0072
0.548	1125.0	0.0438
0.548	1289.1	0.0143
0.548	1453.1	0.0025
0.548	1617.2	-0.0216
0.548	1781.2	0.0111
0.548	1945.3	-0.0047
0.548	2109.4	0.0070
0.548	2273.4	-0.0078
0.548	2437.5	-0.0064
0.548	2601.6	-0.0012
0.548	2765.6	-0.0017
0.548	2929.7	0.0086
0.548	3093.8	0.0020
0.548	3257.8	-0.0046
0.548	3421.9	0.0051
0.548	3585.9	0.0041
0.548	3750.0	0.0076
0.548	3914.1	-0.0021
0.548	4054.7	-0.0051
0.548	4218.8	-0.0078
0.548	4382.8	-0.0004
0.548	4546.9	0.0035
0.548	4710.9	0.0055
0.548	4875.0	-0.0040
0.548	5039.1	0.0079
0.548	5203.1	0.0026
0.548	5367.2	0.0021
0.548	5531.2	0.0051
0.548	5695.3	-0.0088
0.548	5859.4	0.0016
0.548	6023.4	-0.0011
0.548	6187.5	-0.0072
0.548	6351.6	0.0040
0.548	6515.6	-0.0079
0.548	6679.7	-0.0024
0.548	6843.8	-0.0019
0.548	7007.8	0.0032
0.548	7171.9	-0.0043
0.548	7335.9	-0.0028
0.548	7500.0	-0.0052
0.548	7664.1	0.0024
0.548	7828.1	0.0065
0.548	7992.2	0.0078

0.588	0.0	0.3108
0.588	140.6	-0.0349
0.588	304.7	-0.1023
0.588	468.8	-0.0110
0.588	632.8	0.0005
0.588	796.9	-0.0077
0.588	960.9	-0.0055
0.588	1125.0	0.0262
0.588	1289.1	0.0047
0.588	1453.1	0.0061
0.588	1617.2	0.0086
0.588	1781.2	0.0073
0.588	1945.3	-0.0085
0.588	2109.4	0.0064
0.588	2273.4	0.0002
0.588	2437.5	0.0045
0.588	2601.6	0.0061
0.588	2765.6	0.0082
0.588	2929.7	0.0114
0.588	3093.8	-0.0039
0.588	3257.8	-0.0044
0.588	3421.9	-0.0028
0.588	3585.9	-0.0011
0.588	3750.0	0.0059
0.588	3914.1	0.0079
0.588	4054.7	0.0058
0.588	4218.8	-0.0012
0.588	4382.8	-0.0053
0.588	4546.9	0.0004
0.588	4710.9	-0.0061
0.588	4875.0	-0.0009
0.588	5039.1	-0.0058
0.588	5203.1	0.0028
0.588	5367.2	-0.0027
0.588	5531.2	-0.0065
0.588	5695.3	0.0073
0.588	5859.4	-0.0037
0.588	6023.4	-0.0031
0.588	6187.5	0.0081
0.588	6351.6	-0.0013
0.588	6515.6	0.0086
0.588	6679.7	0.0026
0.588	6843.8	0.0007
0.588	7007.8	-0.0035
0.588	7171.9	0.0045
0.588	7335.9	0.0028
0.588	7500.0	0.0054
0.588	7664.1	-0.0027
0.588	7828.1	-0.0060
0.588	7992.2	-0.0065

0.628	0.0	0.3108
0.628	140.6	-0.0347
0.628	304.7	-0.1362
0.628	468.8	-0.0125
0.628	632.8	0.0028
0.628	796.9	0.0066
0.628	960.9	-0.0029
0.628	1125.0	0.0027
0.628	1289.1	-0.0064
0.628	1453.1	0.0073
0.628	1617.2	0.0343
0.628	1781.2	-0.0007
0.628	1945.3	-0.0064
0.628	2109.4	0.0008
0.628	2273.4	0.0080
0.628	2437.5	0.0106
0.628	2601.6	0.0063
0.628	2765.6	0.0074
0.628	2929.7	-0.0022
0.628	3093.8	-0.0036
0.628	3257.8	0.0034
0.628	3421.9	-0.0054
0.628	3585.9	-0.0041
0.628	3750.0	-0.0085
0.628	3914.1	-0.0003
0.628	4054.7	0.0027
0.628	4218.8	0.0085
0.628	4382.8	0.0041
0.628	4546.9	-0.0039
0.628	4710.9	0.0003
0.628	4875.0	0.0051
0.628	5039.1	-0.0010
0.628	5203.1	-0.0064
0.628	5367.2	0.0017
0.628	5531.2	0.0047
0.628	5695.3	-0.0028
0.628	5859.4	0.0048
0.628	6023.4	0.0068
0.628	6187.5	-0.0076
0.628	6351.6	-0.0019
0.628	6515.6	-0.0088
0.628	6679.7	-0.0026
0.628	6843.8	0.0008
0.628	7007.8	0.0040
0.628	7171.9	-0.0045
0.628	7335.9	-0.0028
0.628	7500.0	-0.0053
0.628	7664.1	0.0029
0.628	7828.1	0.0050
0.628	7992.2	0.0045

0.668	0.0	0.3108
0.668	140.6	-0.0344
0.668	304.7	-0.1673
0.668	468.8	-0.0134
0.668	632.8	0.0050
0.668	796.9	0.0198
0.668	960.9	0.0002
0.668	1125.0	-0.0212
0.668	1289.1	-0.0153
0.668	1453.1	0.0056
0.668	1617.2	0.0436
0.668	1781.2	-0.0082
0.668	1945.3	-0.0000
0.668	2109.4	-0.0054
0.668	2273.4	0.0086
0.668	2437.5	0.0059
0.668	2601.6	-0.0007
0.668	2765.6	-0.0028
0.668	2929.7	-0.0126
0.668	3093.8	0.0022
0.668	3257.8	0.0054
0.668	3421.9	0.0018
0.668	3585.9	0.0010
0.668	3750.0	-0.0049
0.668	3914.1	-0.0079
0.668	4054.7	-0.0068
0.668	4218.8	-0.0032
0.668	4382.8	0.0027
0.668	4546.9	0.0027
0.668	4710.9	0.0059
0.668	4875.0	-0.0044
0.668	5039.1	0.0072
0.668	5203.1	0.0053
0.668	5367.2	0.0004
0.668	5531.2	-0.0004
0.668	5695.3	-0.0031
0.668	5859.4	-0.0042
0.668	6023.4	-0.0088
0.668	6187.5	0.0054
0.668	6351.6	0.0052
0.668	6515.6	0.0080
0.668	6679.7	0.0025
0.668	6843.8	-0.0028
0.668	7007.8	-0.0048
0.668	7171.9	0.0040
0.668	7335.9	0.0028
0.668	7500.0	0.0053
0.668	7664.1	-0.0029
0.668	7828.1	-0.0039
0.668	7992.2	-0.0024

0.709	0.0	0.3108
0.709	140.6	-0.0339
0.709	304.7	-0.1950
0.709	468.8	-0.0137
0.709	632.8	0.0067
0.709	796.9	0.0306
0.709	960.9	0.0032
0.709	1125.0	-0.0400
0.709	1289.1	-0.0196
0.709	1453.1	0.0019
0.709	1617.2	0.0330
0.709	1781.2	-0.0111
0.709	1945.3	0.0063
0.709	2109.4	-0.0075
0.709	2273.4	0.0017
0.709	2437.5	-0.0046
0.709	2601.6	-0.0069
0.709	2765.6	-0.0095
0.709	2929.7	-0.0057
0.709	3093.8	0.0047
0.709	3257.8	-0.0015
0.709	3421.9	0.0058
0.709	3585.9	0.0041
0.709	3750.0	0.0088
0.709	3914.1	0.0019
0.709	4054.7	-0.0005
0.709	4218.8	-0.0071
0.709	4382.8	-0.0057
0.709	4546.9	0.0020
0.709	4710.9	-0.0054
0.709	4875.0	-0.0008
0.709	5039.1	-0.0069
0.709	5203.1	-0.0000
0.709	5367.2	-0.0023
0.709	5531.2	-0.0044
0.709	5695.3	0.0078
0.709	5859.4	0.0019
0.709	6023.4	0.0082
0.709	6187.5	-0.0017
0.709	6351.6	-0.0078
0.709	6515.6	-0.0060
0.709	6679.7	-0.0022
0.709	6843.8	0.0051
0.709	7007.8	0.0057
0.709	7171.9	-0.0032
0.709	7335.9	-0.0028
0.709	7500.0	-0.0052
0.709	7664.1	0.0029
0.709	7828.1	0.0029
0.709	7992.2	0.0005

0.749	0.0	0.3108
0.749	140.6	-0.0333
0.749	304.7	-0.2192
0.749	468.8	-0.0135
0.749	632.8	0.0079
0.749	796.9	0.0379
0.749	960.9	0.0057
0.749	1125.0	-0.0498
0.749	1289.1	-0.0183
0.749	1453.1	-0.0024
0.749	1617.2	0.0078
0.749	1781.2	-0.0081
0.749	1945.3	0.0085
0.749	2109.4	-0.0040
0.749	2273.4	-0.0065
0.749	2437.5	-0.0106
0.749	2601.6	-0.0055
0.749	2765.6	-0.0047
0.749	2929.7	0.0088
0.749	3093.8	0.0002
0.749	3257.8	-0.0060
0.749	3421.9	-0.0003
0.749	3585.9	-0.0005
0.749	3750.0	0.0048
0.749	3914.1	0.0076
0.749	4054.7	0.0069
0.749	4218.8	0.0061
0.749	4382.8	0.0004
0.749	4546.9	-0.0041
0.749	4710.9	-0.0016
0.749	4875.0	0.0052
0.749	5039.1	-0.0000
0.749	5203.1	-0.0055
0.749	5367.2	0.0026
0.749	5531.2	0.0065
0.749	5695.3	-0.0084
0.749	5859.4	0.0014
0.749	6023.4	-0.0044
0.749	6187.5	-0.0027
0.749	6351.6	0.0088
0.749	6515.6	0.0029
0.749	6679.7	0.0016
0.749	6843.8	-0.0074
0.749	7007.8	-0.0067
0.749	7171.9	0.0019
0.749	7335.9	0.0028
0.749	7500.0	0.0053
0.749	7664.1	-0.0028
0.749	7828.1	-0.0021
0.749	7992.2	0.0011

0.789	0.0	0.3108
0.789	140.6	-0.0326
0.789	304.7	-0.2395
0.789	468.8	-0.0129
0.789	632.8	0.0086
0.789	796.9	0.0409
0.789	960.9	0.0072
0.789	1125.0	-0.0488
0.789	1289.1	-0.0119
0.789	1453.1	-0.0059
0.789	1617.2	-0.0203
0.789	1781.2	-0.0009
0.789	1945.3	0.0056
0.789	2109.4	0.0023
0.789	2273.4	-0.0093
0.789	2437.5	-0.0067
0.789	2601.6	0.0016
0.789	2765.6	0.0056
0.789	2929.7	0.0118
0.789	3093.8	-0.0045
0.789	3257.8	-0.0012
0.789	3421.9	-0.0059
0.789	3585.9	-0.0042
0.789	3750.0	-0.0087
0.789	3914.1	-0.0027
0.789	4054.7	-0.0010
0.789	4218.8	0.0050
0.789	4382.8	0.0055
0.789	4546.9	0.0004
0.789	4710.9	0.0067
0.789	4875.0	-0.0037
0.789	5039.1	0.0071
0.789	5203.1	0.0061
0.789	5367.2	-0.0008
0.789	5531.2	-0.0042
0.789	5695.3	0.0041
0.789	5859.4	-0.0041
0.789	6023.4	-0.0013
0.789	6187.5	0.0066
0.789	6351.6	-0.0076
0.789	6515.6	0.0011
0.789	6679.7	-0.0006
0.789	6843.8	0.0093
0.789	7007.8	0.0074
0.789	7171.9	-0.0001
0.789	7335.9	-0.0027
0.789	7500.0	-0.0053
0.789	7664.1	0.0028
0.789	7828.1	0.0017
0.789	7992.2	-0.0022

0.829	0.0	0.3108
0.829	140.6	-0.0318
0.829	304.7	-0.2558
0.829	468.8	-0.0117
0.829	632.8	0.0087
0.829	796.9	0.0397
0.829	960.9	0.0076
0.829	1125.0	-0.0380
0.829	1289.1	-0.0025
0.829	1453.1	-0.0073
0.829	1617.2	-0.0396
0.829	1781.2	0.0066
0.829	1945.3	-0.0006
0.829	2109.4	0.0069
0.829	2273.4	-0.0047
0.829	2437.5	0.0032
0.829	2601.6	0.0070
0.829	2765.6	0.0094
0.829	2929.7	-0.0000
0.829	3093.8	-0.0030
0.829	3257.8	0.0054
0.829	3421.9	-0.0018
0.829	3585.9	-0.0005
0.829	3750.0	-0.0055
0.829	3914.1	-0.0075
0.829	4054.7	-0.0068
0.829	4218.8	-0.0076
0.829	4382.8	-0.0028
0.829	4546.9	0.0039
0.829	4710.9	-0.0030
0.829	4875.0	-0.0023
0.829	5039.1	-0.0066
0.829	5203.1	-0.0008
0.829	5367.2	-0.0017
0.829	5531.2	-0.0013
0.829	5695.3	0.0031
0.829	5859.4	0.0047
0.829	6023.4	0.0068
0.829	6187.5	-0.0081
0.829	6351.6	0.0040
0.829	6515.6	-0.0053
0.829	6679.7	-0.0005
0.829	6843.8	-0.0103
0.829	7007.8	-0.0076
0.829	7171.9	-0.0021
0.829	7335.9	0.0026
0.829	7500.0	0.0054
0.829	7664.1	-0.0029
0.829	7828.1	-0.0016
0.829	7992.2	0.0028

0.869	0.0	0.3108
0.869	140.6	-0.0309
0.869	304.7	-0.2681
0.869	468.8	-0.0102
0.869	632.8	0.0083
0.869	796.9	0.0346
0.869	960.9	0.0070
0.869	1125.0	-0.0198
0.869	1289.1	0.0074
0.869	1453.1	-0.0063
0.869	1617.2	-0.0427
0.869	1781.2	0.0108
0.869	1945.3	-0.0064
0.869	2109.4	0.0069
0.869	2273.4	0.0034
0.869	2437.5	0.0102
0.869	2601.6	0.0055
0.869	2765.6	0.0029
0.869	2929.7	-0.0117
0.869	3093.8	0.0025
0.869	3257.8	0.0040
0.869	3421.9	0.0051
0.869	3585.9	0.0041
0.869	3750.0	0.0078
0.869	3914.1	0.0026
0.869	4054.7	0.0017
0.869	4218.8	-0.0032
0.869	4382.8	-0.0046
0.869	4546.9	-0.0023
0.869	4710.9	-0.0050
0.869	4875.0	0.0055
0.869	5039.1	-0.0015
0.869	5203.1	-0.0054
0.869	5367.2	0.0027
0.869	5531.2	0.0059
0.869	5695.3	-0.0083
0.869	5859.4	-0.0024
0.869	6023.4	-0.0089
0.869	6187.5	0.0062
0.869	6351.6	0.0014
0.869	6515.6	0.0082
0.869	6679.7	0.0017
0.869	6843.8	0.0096
0.869	7007.8	0.0070
0.869	7171.9	0.0046
0.869	7335.9	-0.0022
0.869	7500.0	-0.0053
0.869	7664.1	0.0029
0.869	7828.1	0.0018
0.869	7992.2	-0.0030

0.910	0.0	0.3108
0.910	140.6	-0.0300
0.910	304.7	-0.2763
0.910	468.8	-0.0084
0.910	632.8	0.0074
0.910	796.9	0.0262
0.910	960.9	0.0053
0.910	1125.0	0.0018
0.910	1289.1	0.0154
0.910	1453.1	-0.0034
0.910	1617.2	-0.0293
0.910	1781.2	0.0099
0.910	1945.3	-0.0086
0.910	2109.4	0.0024
0.910	2273.4	0.0090
0.910	2437.5	0.0085
0.910	2601.6	-0.0012
0.910	2765.6	-0.0066
0.910	2929.7	-0.0095
0.910	3093.8	0.0047
0.910	3257.8	-0.0030
0.910	3421.9	0.0041
0.910	3585.9	0.0018
0.910	3750.0	0.0071
0.910	3914.1	0.0077
0.910	4054.7	0.0067
0.910	4218.8	0.0082
0.910	4382.8	0.0041
0.910	4546.9	-0.0029
0.910	4710.9	0.0057
0.910	4875.0	-0.0014
0.910	5039.1	0.0079
0.910	5203.1	0.0058
0.910	5367.2	-0.0010
0.910	5531.2	-0.0054
0.910	5695.3	0.0072
0.910	5859.4	-0.0016
0.910	6023.4	0.0059
0.910	6187.5	-0.0010
0.910	6351.6	-0.0065
0.910	6515.6	-0.0085
0.910	6679.7	-0.0025
0.910	6843.8	-0.0068
0.910	7007.8	-0.0051
0.910	7171.9	-0.0071
0.910	7335.9	0.0016
0.910	7500.0	0.0050
0.910	7664.1	-0.0029
0.910	7828.1	-0.0025
0.910	7992.2	0.0027

0.950	0.0	0.3108
0.950	140.6	-0.0290
0.950	304.7	-0.2806
0.950	468.8	-0.0063
0.950	632.8	0.0060
0.950	796.9	0.0156
0.950	960.9	0.0030
0.950	1125.0	0.0227
0.950	1289.1	0.0195
0.950	1453.1	0.0005
0.950	1617.2	-0.0052
0.950	1781.2	0.0046
0.950	1945.3	-0.0061
0.950	2109.4	-0.0034
0.950	2273.4	0.0080
0.950	2437.5	-0.0000
0.950	2601.6	-0.0067
0.950	2765.6	-0.0092
0.950	2929.7	0.0035
0.950	3093.8	0.0010
0.950	3257.8	-0.0059
0.950	3421.9	-0.0031
0.950	3585.9	-0.0034
0.950	3750.0	-0.0060
0.950	3914.1	-0.0016
0.950	4054.7	-0.0016
0.950	4218.8	0.0024
0.950	4382.8	0.0036
0.950	4546.9	0.0034
0.950	4710.9	0.0022
0.950	4875.0	-0.0047
0.950	5039.1	-0.0042
0.950	5203.1	0.0006
0.950	5367.2	-0.0018
0.950	5531.2	-0.0003
0.950	5695.3	0.0000
0.950	5859.4	0.0046
0.950	6023.4	0.0011
0.950	6187.5	-0.0050
0.950	6351.6	0.0088
0.950	6515.6	0.0055
0.950	6679.7	0.0025
0.950	6843.8	0.0019
0.950	7007.8	0.0019
0.950	7171.9	0.0088
0.950	7335.9	-0.0007
0.950	7500.0	-0.0043
0.950	7664.1	0.0027
0.950	7828.1	0.0034
0.950	7992.2	-0.0020

1.000	0.0	0.3108
1.000	140.6	-0.0276
1.000	304.7	-0.2808
1.000	468.8	-0.0035
1.000	632.8	0.0039
1.000	796.9	0.0008
1.000	960.9	-0.0004
1.000	1125.0	0.0423
1.000	1289.1	0.0182
1.000	1453.1	0.0050
1.000	1617.2	0.0259
1.000	1781.2	-0.0043
1.000	1945.3	0.0009
1.000	2109.4	-0.0075
1.000	2273.4	-0.0004
1.000	2437.5	-0.0097
1.000	2601.6	-0.0051
1.000	2765.6	-0.0003
1.000	2929.7	0.0127
1.000	3093.8	-0.0045
1.000	3257.8	0.0009
1.000	3421.9	-0.0050
1.000	3585.9	-0.0022
1.000	3750.0	-0.0068
1.000	3914.1	-0.0072
1.000	4054.7	-0.0059
1.000	4218.8	-0.0085
1.000	4382.8	-0.0057
1.000	4546.9	0.0003
1.000	4710.9	-0.0065
1.000	4875.0	0.0052
1.000	5039.1	-0.0019
1.000	5203.1	-0.0048
1.000	5367.2	0.0026
1.000	5531.2	0.0037
1.000	5695.3	-0.0041
1.000	5859.4	-0.0048
1.000	6023.4	-0.0039
1.000	6187.5	0.0065
1.000	6351.6	-0.0087
1.000	6515.6	-0.0047
1.000	6679.7	-0.0025
1.000	6843.8	-0.0024
1.000	7007.8	-0.0028
1.000	7171.9	-0.0081
1.000	7335.9	0.0015
1.000	7500.0	0.0051
1.000	7664.1	-0.0029
1.000	7828.1	-0.0002
1.000	7992.2	0.0059

