X	Freq	Value
0.508	1453.1	-0.0169
0.508	1617.2	0.0166
0.508	1781.2	-0.0005
0.508	1945.3	0.0147
0.508	2109.4	0.0067
0.508	2273.4	0.0319
0.508	2437.5	-0.0243
0.508	2601.6	-0.0085
0.508	2765.6	-0.0029
0.508	2929.7	0.0102
0.508	3093.8	-0.0332
0.508	3257.8	0.0051
0.508	3421.9	0.0102
0.508	3585.9	0.0119
0.508	3750.0	0.0095
0.508	3914.1	0.0155
0.508	4054.7	0.0053
0.508	4218.8	0.0083
0.508	4382.8	-0.0058
0.508	4546.9	0.0099
0.508	4710.9	-0.0093
0.508	4875.0	0.0158
0.508	5039.1	0.0097
0.508	5203.1	-0.0068
0.508	5367.2	0.0021
0.508	5531.2	0.0011
0.508	5695.3	-0.0029
0.508	5859.4	0.0045
0.508	6023.4	0.0030
0.508	6187.5	0.0051
0.508	6351.6	-0.0112
0.508	6515.6	0.0049
0.508	6679.7	-0.0065
0.508	6843.8	0.0043
0.508	7007.8	0.0042
0.508	7171.9	-0.0041
0.508	7335.9	0.0091
0.508	7500.0	-0.0102
0.508	7664.1	0.0044
0.508	7828.1	0.0002
0.508	7992.2	0.0016

0.548	0.0	0.0003
0.548	140.6	-0.0500
0.548	304.7	0.1001
0.548	468.8	0.0194
0.548	632.8	-0.0164
0.548	796.9	-0.0680
0.548	960.9	0.0338
0.548	1125.0	0.1472
0.548	1289.1	-0.0113
0.548	1453.1	-0.0192
0.548	1617.2	0.0239
0.548	1781.2	0.0069
0.548	1945.3	0.0174
0.548	2109.4	0.0085
0.548	2273.4	0.0092
0.548	2437.5	-0.0139
0.548	2601.6	-0.0114
0.548	2765.6	0.0062
0.548	2929.7	0.0217
0.548	3093.8	-0.0273
0.548	3257.8	0.0119
0.548	3421.9	0.0117
0.548	3585.9	0.0071
0.548	3750.0	-0.0131
0.548	3914.1	0.0117
0.548	4054.7	-0.0026
0.548	4218.8	-0.0130
0.548	4382.8	-0.0009
0.548	4546.9	-0.0045
0.548	4710.9	-0.0006
0.548	4875.0	-0.0008
0.548	5039.1	-0.0007
0.548	5203.1	0.0112
0.548	5367.2	-0.0034
0.548	5531.2	0.0052
0.548	5695.3	0.0075
0.548	5859.4	-0.0049
0.548	6023.4	-0.0001
0.548	6187.5	0.0102
0.548	6351.6	0.0183
0.548	6515.6	0.0057
0.548	6679.7	0.0027
0.548	6843.8	0.0084
0.548	7007.8	-0.0032
0.548	7171.9	0.0107
0.548	7335.9	-0.0059
0.548	7500.0	0.0070
0.548	7664.1	0.0131
0.548	7828.1	0.0019
0.548	7992.2	-0.0007

0.588	0.0	0.0003
0.588	140.6	-0.0368
0.588	304.7	0.0951
0.588	468.8	0.0318
0.588	632.8	-0.0195
0.588	796.9	-0.1002
0.588	960.9	0.0258
0.588	1125.0	0.0887
0.588	1289.1	0.0008
0.588	1453.1	-0.0048
0.588	1617.2	0.0552
0.588	1781.2	0.0145
0.588	1945.3	0.0222
0.588	2109.4	0.0062
0.588	2273.4	-0.0090
0.588	2437.5	-0.0086
0.588	2601.6	-0.0246
0.588	2765.6	0.0107
0.588	2929.7	0.0084
0.588	3093.8	-0.0207
0.588	3257.8	-0.0003
0.588	3421.9	0.0352
0.588	3585.9	-0.0012
0.588	3750.0	-0.0009
0.588	3914.1	0.0029
0.588	4054.7	0.0177
0.588	4218.8	-0.0074
0.588	4382.8	-0.0028
0.588	4546.9	-0.0031
0.588	4710.9	0.0010
0.588	4875.0	0.0131
0.588	5039.1	0.0055
0.588	5203.1	-0.0087
0.588	5367.2	-0.0005
0.588	5531.2	0.0053
0.588	5695.3	-0.0031
0.588	5859.4	0.0109
0.588	6023.4	0.0104
0.588	6187.5	-0.0007
0.588	6351.6	-0.0021
0.588	6515.6	-0.0127
0.588	6679.7	0.0054
0.588	6843.8	-0.0068
0.588	7007.8	0.0050
0.588	7171.9	0.0122
0.588	7335.9	-0.0043
0.588	7500.0	0.0074
0.588	7664.1	0.0026
0.588	7828.1	0.0006
0.588	7992.2	-0.0006

0.628	0.0	0.0003
0.628	140.6	-0.0230
0.628	304.7	0.0886
0.628	468.8	0.0459
0.628	632.8	-0.0177
0.628	796.9	-0.1257
0.628	960.9	0.0087
0.628	1125.0	0.0384
0.628	1289.1	-0.0005
0.628	1453.1	0.0135
0.628	1617.2	0.0795
0.628	1781.2	0.0166
0.628	1945.3	0.0250
0.628	2109.4	-0.0066
0.628	2273.4	0.0015
0.628	2437.5	-0.0153
0.628	2601.6	-0.0309
0.628	2765.6	-0.0076
0.628	2929.7	-0.0012
0.628	3093.8	-0.0246
0.628	3257.8	0.0122
0.628	3421.9	0.0143
0.628	3585.9	0.0008
0.628	3750.0	0.0016
0.628	3914.1	-0.0040
0.628	4054.7	0.0068
0.628	4218.8	-0.0111
0.628	4382.8	-0.0015
0.628	4546.9	-0.0164
0.628	4710.9	0.0092
0.628	4875.0	-0.0094
0.628	5039.1	-0.0097
0.628	5203.1	0.0076
0.628	5367.2	-0.0057
0.628	5531.2	0.0018
0.628	5695.3	-0.0014
0.628	5859.4	-0.0022
0.628	6023.4	-0.0131
0.628	6187.5	-0.0153
0.628	6351.6	-0.0064
0.628	6515.6	-0.0064
0.628	6679.7	-0.0043
0.628	6843.8	-0.0052
0.628	7007.8	-0.0135
0.628	7171.9	-0.0089
0.628	7335.9	0.0034
0.628	7500.0	-0.0105
0.628	7664.1	-0.0097
0.628	7828.1	-0.0022
0.628	7992.2	-0.0014

0.668	0.0	0.0003
0.668	140.6	-0.0088
0.668	304.7	0.0811
0.668	468.8	0.0608
0.668	632.8	-0.0102
0.668	796.9	-0.1394
0.668	960.9	-0.0113
0.668	1125.0	0.0174
0.668	1289.1	-0.0154
0.668	1453.1	0.0199
0.668	1617.2	0.0690
0.668	1781.2	0.0126
0.668	1945.3	0.0217
0.668	2109.4	-0.0214
0.668	2273.4	0.0169
0.668	2437.5	-0.0152
0.668	2601.6	-0.0197
0.668	2765.6	-0.0173
0.668	2929.7	0.0074
0.668	3093.8	-0.0074
0.668	3257.8	0.0188
0.668	3421.9	-0.0046
0.668	3585.9	-0.0075
0.668	3750.0	-0.0141
0.668	3914.1	-0.0136
0.668	4054.7	0.0025
0.668	4218.8	-0.0103
0.668	4382.8	0.0046
0.668	4546.9	-0.0050
0.668	4710.9	0.0062
0.668	4875.0	-0.0003
0.668	5039.1	0.0005
0.668	5203.1	-0.0115
0.668	5367.2	0.0042
0.668	5531.2	-0.0036
0.668	5695.3	-0.0023
0.668	5859.4	0.0023
0.668	6023.4	0.0059
0.668	6187.5	-0.0012
0.668	6351.6	0.0061
0.668	6515.6	0.0032
0.668	6679.7	0.0028
0.668	6843.8	0.0022
0.668	7007.8	-0.0074
0.668	7171.9	-0.0115
0.668	7335.9	-0.0022
0.668	7500.0	-0.0039
0.668	7664.1	-0.0062
0.668	7828.1	-0.0013
0.668	7992.2	-0.0010

0.709	0.0	0.0003
0.709	140.6	0.0056
0.709	304.7	0.0731
0.709	468.8	0.0755
0.709	632.8	0.0032
0.709	796.9	-0.1389
0.709	960.9	-0.0271
0.709	1125.0	0.0322
0.709	1289.1	-0.0352
0.709	1453.1	0.0071
0.709	1617.2	0.0239
0.709	1781.2	0.0072
0.709	1945.3	0.0132
0.709	2109.4	-0.0259
0.709	2273.4	0.0046
0.709	2437.5	0.0019
0.709	2601.6	-0.0070
0.709	2765.6	-0.0043
0.709	2929.7	0.0016
0.709	3093.8	0.0197
0.709	3257.8	-0.0029
0.709	3421.9	0.0045
0.709	3585.9	-0.0121
0.709	3750.0	0.0079
0.709	3914.1	-0.0148
0.709	4054.7	0.0056
0.709	4218.8	0.0098
0.709	4382.8	-0.0004
0.709	4546.9	-0.0030
0.709	4710.9	0.0033
0.709	4875.0	-0.0131
0.709	5039.1	-0.0095
0.709	5203.1	0.0076
0.709	5367.2	-0.0020
0.709	5531.2	-0.0058
0.709	5695.3	-0.0036
0.709	5859.4	-0.0050
0.709	6023.4	-0.0098
0.709	6187.5	-0.0041
0.709	6351.6	-0.0172
0.709	6515.6	0.0032
0.709	6679.7	-0.0021
0.709	6843.8	-0.0014
0.709	7007.8	0.0205
0.709	7171.9	0.0033
0.709	7335.9	-0.0005
0.709	7500.0	0.0122
0.709	7664.1	0.0050
0.709	7828.1	0.0021
0.709	7992.2	0.0018

0.749	0.0	0.0003
0.749	140.6	0.0202
0.749	304.7	0.0650
0.749	468.8	0.0887
0.749	632.8	0.0214
0.749	796.9	-0.1247
0.749	960.9	-0.0333
0.749	1125.0	0.0715
0.749	1289.1	-0.0482
0.749	1453.1	-0.0179
0.749	1617.2	-0.0275
0.749	1781.2	0.0056
0.749	1945.3	0.0043
0.749	2109.4	-0.0198
0.749	2273.4	-0.0239
0.749	2437.5	0.0176
0.749	2601.6	-0.0040
0.749	2765.6	-0.0007
0.749	2929.7	-0.0179
0.749	3093.8	0.0232
0.749	3257.8	-0.0048
0.749	3421.9	-0.0196
0.749	3585.9	-0.0033
0.749	3750.0	0.0041
0.749	3914.1	-0.0085
0.749	4054.7	-0.0169
0.749	4218.8	0.0030
0.749	4382.8	0.0058
0.749	4546.9	0.0083
0.749	4710.9	-0.0038
0.749	4875.0	0.0006
0.749	5039.1	0.0082
0.749	5203.1	-0.0084
0.749	5367.2	0.0080
0.749	5531.2	-0.0029
0.749	5695.3	0.0067
0.749	5859.4	-0.0049
0.749	6023.4	0.0062
0.749	6187.5	0.0149
0.749	6351.6	0.0141
0.749	6515.6	0.0116
0.749	6679.7	-0.0049
0.749	6843.8	0.0065
0.749	7007.8	0.0018
0.749	7171.9	0.0054
0.749	7335.9	0.0077
0.749	7500.0	-0.0010
0.749	7664.1	0.0070
0.749	7828.1	0.0018
0.749	7992.2	0.0023

0.789	0.0	0.0003
0.789	140.6	0.0347
0.789	304.7	0.0576
0.789	468.8	0.0997
0.789	632.8	0.0429
0.789	796.9	-0.1001
0.789	960.9	-0.0275
0.789	1125.0	0.1120
0.789	1289.1	-0.0461
0.789	1453.1	-0.0392
0.789	1617.2	-0.0535
0.789	1781.2	0.0078
0.789	1945.3	-0.0018
0.789	2109.4	-0.0140
0.789	2273.4	-0.0304
0.789	2437.5	0.0162
0.789	2601.6	0.0020
0.789	2765.6	-0.0135
0.789	2929.7	-0.0156
0.789	3093.8	0.0223
0.789	3257.8	0.0029
0.789	3421.9	-0.0343
0.789	3585.9	-0.0034
0.789	3750.0	-0.0051
0.789	3914.1	-0.0013
0.789	4054.7	-0.0053
0.789	4218.8	0.0162
0.789	4382.8	-0.0019
0.789	4546.9	0.0136
0.789	4710.9	-0.0089
0.789	4875.0	0.0026
0.789	5039.1	-0.0014
0.789	5203.1	0.0113
0.789	5367.2	-0.0046
0.789	5531.2	0.0026
0.789	5695.3	-0.0024
0.789	5859.4	0.0046
0.789	6023.4	0.0054
0.789	6187.5	0.0060
0.789	6351.6	0.0023
0.789	6515.6	-0.0060
0.789	6679.7	0.0077
0.789	6843.8	0.0026
0.789	7007.8	-0.0124
0.789	7171.9	0.0047
0.789	7335.9	-0.0037
0.789	7500.0	-0.0115
0.789	7664.1	-0.0002
0.789	7828.1	-0.0021
0.789	7992.2	-0.0018

0.829	0.0	0.0003
0.829	140.6	0.0491
0.829	304.7	0.0512
0.829	468.8	0.1077
0.829	632.8	0.0655
0.829	796.9	-0.0704
0.829	960.9	-0.0114
0.829	1125.0	0.1297
0.829	1289.1	-0.0285
0.829	1453.1	-0.0436
0.829	1617.2	-0.0449
0.829	1781.2	0.0090
0.829	1945.3	-0.0061
0.829	2109.4	-0.0149
0.829	2273.4	-0.0093
0.829	2437.5	0.0094
0.829	2601.6	0.0189
0.829	2765.6	-0.0105
0.829	2929.7	-0.0020
0.829	3093.8	0.0308
0.829	3257.8	-0.0145
0.829	3421.9	-0.0074
0.829	3585.9	0.0002
0.829	3750.0	0.0145
0.829	3914.1	0.0104
0.829	4054.7	-0.0061
0.829	4218.8	0.0074
0.829	4382.8	-0.0014
0.829	4546.9	0.0041
0.829	4710.9	-0.0048
0.829	4875.0	0.0070
0.829	5039.1	0.0113
0.829	5203.1	-0.0068
0.829	5367.2	0.0032
0.829	5531.2	0.0059
0.829	5695.3	0.0073
0.829	5859.4	-0.0010
0.829	6023.4	-0.0034
0.829	6187.5	-0.0073
0.829	6351.6	-0.0037
0.829	6515.6	-0.0107
0.829	6679.7	-0.0016
0.829	6843.8	-0.0107
0.829	7007.8	0.0026
0.829	7171.9	0.0008
0.829	7335.9	-0.0097
0.829	7500.0	0.0070
0.829	7664.1	-0.0063
0.829	7828.1	-0.0020
0.829	7992.2	-0.0039

0.869	0.0	0.0003
0.869	140.6	0.0633
0.869	304.7	0.0464
0.869	468.8	0.1122
0.869	632.8	0.0870
0.869	796.9	-0.0413
0.869	960.9	0.0100
0.869	1125.0	0.1098
0.869	1289.1	-0.0031
0.869	1453.1	-0.0291
0.869	1617.2	-0.0209
0.869	1781.2	0.0049
0.869	1945.3	-0.0117
0.869	2109.4	-0.0161
0.869	2273.4	0.0061
0.869	2437.5	0.0136
0.869	2601.6	0.0303
0.869	2765.6	0.0097
0.869	2929.7	-0.0062
0.869	3093.8	0.0191
0.869	3257.8	-0.0186
0.869	3421.9	-0.0042
0.869	3585.9	0.0115
0.869	3750.0	-0.0002
0.869	3914.1	0.0151
0.869	4054.7	-0.0070
0.869	4218.8	-0.0069
0.869	4382.8	-0.0015
0.869	4546.9	0.0036
0.869	4710.9	-0.0025
0.869	4875.0	0.0098
0.869	5039.1	-0.0058
0.869	5203.1	0.0085
0.869	5367.2	-0.0082
0.869	5531.2	0.0033
0.869	5695.3	-0.0091
0.869	5859.4	0.0092
0.869	6023.4	0.0049
0.869	6187.5	-0.0057
0.869	6351.6	0.0065
0.869	6515.6	0.0013
0.869	6679.7	-0.0012
0.869	6843.8	0.0013
0.869	7007.8	-0.0064
0.869	7171.9	-0.0132
0.869	7335.9	0.0080
0.869	7500.0	0.0063
0.869	7664.1	-0.0047
0.869	7828.1	0.0020
0.869	7992.2	0.0021

0.910	0.0	0.0003
0.910	140.6	0.0771
0.910	304.7	0.0434
0.910	468.8	0.1130
0.910	632.8	0.1054
0.910	796.9	-0.0179
0.910	960.9	0.0306
0.910	1125.0	0.0535
0.910	1289.1	0.0192
0.910	1453.1	-0.0056
0.910	1617.2	-0.0103
0.910	1781.2	-0.0037
0.910	1945.3	-0.0190
0.910	2109.4	-0.0081
0.910	2273.4	-0.0044
0.910	2437.5	0.0208
0.910	2601.6	0.0242
0.910	2765.6	0.0144
0.910	2929.7	-0.0105
0.910	3093.8	-0.0095
0.910	3257.8	0.0019
0.910	3421.9	-0.0059
0.910	3585.9	0.0082
0.910	3750.0	-0.0092
0.910	3914.1	0.0110
0.910	4054.7	0.0157
0.910	4218.8	-0.0023
0.910	4382.8	-0.0055
0.910	4546.9	-0.0140
0.910	4710.9	0.0081
0.910	4875.0	-0.0067
0.910	5039.1	0.0012
0.910	5203.1	-0.0098
0.910	5367.2	0.0034
0.910	5531.2	-0.0020
0.910	5695.3	0.0038
0.910	5859.4	-0.0080
0.910	6023.4	-0.0141
0.910	6187.5	-0.0110
0.910	6351.6	-0.0190
0.910	6515.6	0.0013
0.910	6679.7	0.0014
0.910	6843.8	0.0033
0.910	7007.8	0.0063
0.910	7171.9	-0.0021
0.910	7335.9	0.0059
0.910	7500.0	-0.0111
0.910	7664.1	0.0055
0.910	7828.1	0.0017
0.910	7992.2	0.0063

0.950	0.0	0.0003
0.950	140.6	0.0905
0.950	304.7	0.0424
0.950	468.8	0.1101
0.950	632.8	0.1189
0.950	796.9	-0.0033
0.950	960.9	0.0446
0.950	1125.0	-0.0241
0.950	1289.1	0.0298
0.950	1453.1	0.0122
0.950	1617.2	-0.0271
0.950	1781.2	-0.0121
0.950	1945.3	-0.0247
0.950	2109.4	0.0079
0.950	2273.4	-0.0196
0.950	2437.5	0.0138
0.950	2601.6	0.0123
0.950	2765.6	0.0021
0.950	2929.7	0.0062
0.950	3093.8	-0.0205
0.950	3257.8	0.0029
0.950	3421.9	0.0255
0.950	3585.9	0.0031
0.950	3750.0	0.0071
0.950	3914.1	0.0050
0.950	4054.7	0.0059
0.950	4218.8	-0.0178
0.950	4382.8	0.0033
0.950	4546.9	-0.0085
0.950	4710.9	0.0062
0.950	4875.0	0.0016
0.950	5039.1	-0.0094
0.950	5203.1	0.0044
0.950	5367.2	-0.0021
0.950	5531.2	-0.0058
0.950	5695.3	-0.0081
0.950	5859.4	0.0026
0.950	6023.4	0.0099
0.950	6187.5	0.0143
0.950	6351.6	0.0147
0.950	6515.6	0.0133
0.950	6679.7	-0.0064
0.950	6843.8	0.0016
0.950	7007.8	0.0152
0.950	7171.9	0.0156
0.950	7335.9	-0.0078
0.950	7500.0	0.0040
0.950	7664.1	0.0096
0.950	7828.1	-0.0019
0.950	7992.2	-0.0032

1.000	0.0	0.0003
1.000	140.6	0.1065
1.000	304.7	0.0445
1.000	468.8	0.1019
1.000	632.8	0.1276
1.000	796.9	0.0009
1.000	960.9	0.0477
1.000	1125.0	-0.1168
1.000	1289.1	0.0241
1.000	1453.1	0.0131
1.000	1617.2	-0.0686
1.000	1781.2	-0.0152
1.000	1945.3	-0.0240
1.000	2109.4	0.0229
1.000	2273.4	-0.0050
1.000	2437.5	-0.0094
1.000	2601.6	0.0075
1.000	2765.6	0.0046
1.000	2929.7	0.0191
1.000	3093.8	-0.0212
1.000	3257.8	-0.0024
1.000	3421.9	0.0254
1.000	3585.9	0.0039
1.000	3750.0	-0.0125
1.000	3914.1	-0.0093
1.000	4054.7	0.0090
1.000	4218.8	-0.0008
1.000	4382.8	-0.0009
1.000	4546.9	-0.0069
1.000	4710.9	0.0051
1.000	4875.0	-0.0143
1.000	5039.1	0.0044
1.000	5203.1	-0.0089
1.000	5367.2	0.0105
1.000	5531.2	-0.0024
1.000	5695.3	0.0084
1.000	5859.4	-0.0064
1.000	6023.4	-0.0029
1.000	6187.5	0.0063
1.000	6351.6	0.0050
1.000	6515.6	-0.0021
1.000	6679.7	0.0037
1.000	6843.8	0.0021
1.000	7007.8	-0.0123
1.000	7171.9	0.0017
1.000	7335.9	-0.0046
1.000	7500.0	0.0111
1.000	7664.1	-0.0052
1.000	7828.1	-0.0021
1.000	7992.2	-0.0020

